timestamp,elapsed_sec,cycle_index,finger,stage,max_temp_c,mean_temp_c,chunk_index,m01_temp_c,m02_temp_c,m03_temp_c,m04_temp_c,m05_temp_c,m06_temp_c,m07_temp_c,m08_temp_c,m09_temp_c,m10_temp_c,m11_temp_c,m12_temp_c,m13_temp_c,m14_temp_c,m15_temp_c,m16_temp_c
2025-12-25T10:41:11.389805,5401.525,1939,Middle,motor_11_open,51.0,34.5,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,31.0,32.0,51.0,47.0,42.0,43.0,42.0
2025-12-25T10:41:12.285751,5402.417,1940,Middle,motor_10_flexed,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:14.173648,5404.305,1940,Middle,motor_10_open,51.0,34.4375,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,31.0,32.0,51.0,47.0,42.0,43.0,41.0
2025-12-25T10:41:15.069599,5405.202,1941,Ring,motor_4_flexed,51.0,34.5625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T10:41:16.957501,5407.095,1941,Ring,motor_4_open,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:17.853452,5407.99,1942,Ring,motor_5_flexed,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:19.741363,5409.88,1942,Ring,motor_5_open,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:20.637303,5410.776,1943,Ring,motor_6_flexed,51.0,34.5625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T10:41:22.525213,5412.664,1943,Ring,motor_6_open,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:23.421166,5413.557,1944,Pinky,motor_7_flexed,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:25.309072,5415.448,1944,Pinky,motor_7_open,51.0,34.5625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T10:41:26.205013,5416.343,1945,Pinky,motor_8_flexed,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:28.092916,5418.231,1945,Pinky,motor_8_open,51.0,34.5625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,31.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:28.988870,5419.126,1946,Pinky,motor_9_flexed,51.0,34.5625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T10:41:30.876766,5421.014,1946,Pinky,motor_9_open,51.0,34.625,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T10:41:31.772717,5421.909,1947,Thumb,motor_13_flexed,51.0,34.5,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,31.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T10:41:33.660619,5423.8,1947,Thumb,motor_13_open,51.0,34.5,3,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,31.0,32.0,51.0,47.0,42.0,44.0,41.0
