timestamp,elapsed_sec,stage,chunk_index,m01_temp_c,m02_temp_c,m03_temp_c,m04_temp_c,m05_temp_c,m06_temp_c,m07_temp_c,m08_temp_c,m09_temp_c,m10_temp_c,m11_temp_c,m12_temp_c,m13_temp_c,m14_temp_c,m15_temp_c,m16_temp_c
2026-01-10T12:32:58.954076,729.989,wrist_max_min,0,27.0,27.0,26.0,27.0,26.0,26.0,27.0,26.0,26.0,27.0,28.0,41.0,40.0,37.0,39.0,39.0
2026-01-10T12:33:59.038200,790.073,wrist_min_min,0,27.0,27.0,26.0,27.0,26.0,26.0,27.0,27.0,26.0,27.0,28.0,41.0,40.0,37.0,39.0,39.0
2026-01-10T12:34:59.283402,850.318,wrist_max_min,0,27.0,27.0,26.0,27.0,26.0,26.0,27.0,27.0,26.0,27.0,28.0,41.0,40.0,37.0,40.0,39.0
2026-01-10T12:35:59.616591,910.652,wrist_min_min,0,27.0,27.0,26.0,27.0,27.0,26.0,27.0,27.0,26.0,28.0,28.0,41.0,40.0,37.0,40.0,40.0
2026-01-10T12:36:59.820593,970.856,wrist_max_min,0,27.0,27.0,26.0,27.0,27.0,26.0,27.0,27.0,26.0,28.0,28.0,42.0,40.0,37.0,39.0,39.0
2026-01-10T12:38:02.488121,1033.523,wrist_min_max,0,27.0,27.0,26.0,27.0,27.0,26.0,28.0,27.0,26.0,28.0,28.0,42.0,40.0,38.0,40.0,40.0
2026-01-10T12:39:02.791059,1093.826,wrist_max_max,0,27.0,27.0,26.0,27.0,27.0,26.0,28.0,27.0,26.0,28.0,28.0,42.0,40.0,38.0,41.0,41.0
2026-01-10T12:40:03.123187,1154.158,wrist_min_max,0,27.0,27.0,26.0,27.0,27.0,26.0,28.0,27.0,26.0,28.0,29.0,42.0,40.0,38.0,40.0,40.0
2026-01-10T12:41:03.408120,1214.443,wrist_max_max,0,27.0,27.0,26.0,27.0,27.0,26.0,28.0,27.0,26.0,28.0,29.0,42.0,41.0,38.0,40.0,41.0
2026-01-10T12:42:03.643045,1274.678,wrist_min_max,0,28.0,27.0,26.0,27.0,27.0,26.0,28.0,27.0,26.0,28.0,29.0,42.0,41.0,38.0,41.0,40.0
2026-01-10T12:43:06.288568,1337.324,wrist_min_min,0,28.0,27.0,26.0,27.0,27.0,26.0,28.0,27.0,27.0,28.0,29.0,42.0,41.0,38.0,41.0,41.0
2026-01-10T12:44:08.961711,1399.997,wrist_max_max,0,28.0,27.0,26.0,28.0,27.0,26.0,28.0,27.0,27.0,28.0,29.0,43.0,41.0,38.0,41.0,41.0
2026-01-10T12:45:11.456080,1462.491,wrist_max_min,0,28.0,27.0,26.0,28.0,27.0,26.0,28.0,27.0,27.0,28.0,29.0,43.0,41.0,38.0,41.0,41.0
2026-01-10T12:46:14.063946,1525.099,wrist_min_max,0,28.0,28.0,26.0,28.0,27.0,26.0,28.0,27.0,27.0,28.0,29.0,43.0,41.0,38.0,41.0,41.0
2026-01-10T12:47:14.075118,1585.11,wrist_max_max,0,28.0,28.0,26.0,28.0,27.0,26.0,28.0,27.0,27.0,29.0,29.0,43.0,41.0,38.0,42.0,41.0
2026-01-10T12:48:14.233256,1645.268,wrist_min_max,0,28.0,28.0,26.0,28.0,27.0,26.0,28.0,27.0,27.0,29.0,29.0,43.0,41.0,38.0,41.0,41.0
2026-01-10T12:49:14.517322,1705.552,wrist_max_max,0,28.0,28.0,27.0,28.0,27.0,26.0,28.0,28.0,27.0,29.0,29.0,43.0,41.0,38.0,42.0,42.0
2026-01-10T12:50:14.818317,1765.853,wrist_min_max,0,28.0,28.0,27.0,28.0,27.0,26.0,28.0,28.0,27.0,29.0,29.0,43.0,41.0,38.0,41.0,42.0
