timestamp,elapsed_sec,stage,chunk_index,m01_temp_c,m02_temp_c,m03_temp_c,m04_temp_c,m05_temp_c,m06_temp_c,m07_temp_c,m08_temp_c,m09_temp_c,m10_temp_c,m11_temp_c,m12_temp_c,m13_temp_c,m14_temp_c,m15_temp_c,m16_temp_c
2026-01-10T15:38:55.833951,11886.869,wrist_max_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,45.0,43.0,39.0,44.0,44.0
2026-01-10T15:39:56.120116,11947.155,wrist_min_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,45.0,43.0
2026-01-10T15:40:56.403496,12007.439,wrist_max_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T15:41:56.512967,12067.548,wrist_min_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T15:42:59.076078,12130.111,wrist_min_min,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,43.0
2026-01-10T15:44:01.628397,12192.663,wrist_max_max,6,29.0,28.0,27.0,29.0,28.0,27.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T15:45:04.325409,12255.36,wrist_max_min,6,29.0,29.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,45.0,43.0,39.0,44.0,44.0
2026-01-10T15:46:06.756134,12317.791,wrist_min_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,45.0,43.0,39.0,44.0,43.0
2026-01-10T15:47:06.835873,12377.871,wrist_max_max,6,29.0,29.0,27.0,29.0,28.0,27.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,43.0
2026-01-10T15:48:07.022359,12438.057,wrist_min_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T15:49:07.122474,12498.157,wrist_max_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,45.0,43.0,39.0,44.0,43.0
2026-01-10T15:50:07.432849,12558.468,wrist_min_max,6,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,42.0,39.0,43.0,43.0
