timestamp,elapsed_sec,stage,chunk_index,m01_temp_c,m02_temp_c,m03_temp_c,m04_temp_c,m05_temp_c,m06_temp_c,m07_temp_c,m08_temp_c,m09_temp_c,m10_temp_c,m11_temp_c,m12_temp_c,m13_temp_c,m14_temp_c,m15_temp_c,m16_temp_c
2026-01-10T16:01:21.509259,13232.544,wrist_min_min,7,29.0,29.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T16:02:21.810133,13292.845,wrist_max_min,7,29.0,29.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,42.0,39.0,44.0,44.0
2026-01-10T16:03:22.110633,13353.146,wrist_min_min,7,29.0,29.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,45.0,43.0,39.0,45.0,44.0
2026-01-10T16:04:22.219708,13413.255,wrist_max_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,45.0,43.0,39.0,44.0,44.0
2026-01-10T16:05:22.392772,13473.428,wrist_min_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,45.0,43.0
2026-01-10T16:06:22.692089,13533.727,wrist_max_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T16:07:22.978193,13594.013,wrist_min_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T16:08:23.150408,13654.185,wrist_max_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T16:09:25.707529,13716.743,wrist_min_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T16:10:25.992702,13777.028,wrist_max_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,45.0,43.0
2026-01-10T16:11:28.172243,13839.207,wrist_max_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,43.0
2026-01-10T16:12:30.785975,13901.821,wrist_min_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,45.0,44.0
2026-01-10T16:13:31.070066,13962.105,wrist_max_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T16:14:31.099260,14022.134,wrist_min_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,42.0,39.0,45.0,44.0
2026-01-10T16:15:33.639418,14084.674,wrist_min_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,44.0
2026-01-10T16:16:33.860492,14144.896,wrist_max_min,7,29.0,29.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,42.0,39.0,44.0,43.0
2026-01-10T16:17:36.410702,14207.446,wrist_min_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,45.0,43.0
2026-01-10T16:18:36.621743,14267.657,wrist_max_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,45.0,44.0
2026-01-10T16:19:36.730650,14327.766,wrist_min_max,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,45.0,44.0
2026-01-10T16:20:39.410086,14390.445,wrist_min_min,7,29.0,28.0,27.0,29.0,28.0,26.0,29.0,28.0,27.0,29.0,30.0,46.0,43.0,39.0,44.0,43.0
